,SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
199076,1530186,239509,Revolving loans,45000.0,900000.0,900000.0,,900000.0,FRIDAY,12,N,0,,,,XAP,Refused,-155,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
774097,2703018,239531,Revolving loans,6750.0,0.0,135000.0,,,MONDAY,12,Y,1,,,,XAP,Approved,-2576,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,40,Connectivity,0.0,XNA,Card Street,-2574.0,-2534.0,365243.0,-799.0,-152.0,0.0
182977,2078541,239531,Consumer loans,,45945.0,45945.0,0.0,45945.0,WEDNESDAY,12,Y,1,0.0,,,XAP,Unused offer,-866,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,26,Connectivity,,XNA,POS mobile with interest,,,,,,
1631569,2762501,239555,Revolving loans,7875.0,157500.0,157500.0,,157500.0,MONDAY,12,Y,1,,,,XAP,Approved,-722,XNA,XAP,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,-701.0,-649.0,365243.0,365243.0,365243.0,0.0
1398253,1142140,239555,Revolving loans,2250.0,0.0,225000.0,,,FRIDAY,9,N,0,,,,XAP,Refused,-823,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
474970,1342533,239793,Cash loans,,0.0,0.0,,,SUNDAY,12,Y,1,,,,XNA,Canceled,-3,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
749229,1441175,239793,Revolving loans,6750.0,0.0,135000.0,,,WEDNESDAY,10,Y,1,,,,XAP,Approved,-2576,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,670,Consumer electronics,0.0,XNA,Card Street,-2574.0,-2529.0,365243.0,365243.0,365243.0,0.0
851866,2230890,239808,Cash loans,,0.0,0.0,,,FRIDAY,9,Y,1,,,,XNA,Canceled,-441,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
503240,1345266,239808,Cash loans,,0.0,0.0,,,THURSDAY,15,Y,1,,,,XNA,Canceled,-442,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1059098,1116706,239822,Cash loans,,0.0,0.0,,,WEDNESDAY,14,Y,1,,,,XNA,Canceled,-435,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1246028,1056916,239822,Consumer loans,5725.125,30996.0,27846.0,3150.0,30996.0,SUNDAY,13,Y,1,0.1106799704360679,,,XAP,Approved,-2335,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,25,Connectivity,6.0,high,POS mobile with interest,365243.0,-2302.0,-2152.0,-2152.0,-2146.0,0.0
324402,1629782,239828,Revolving loans,13500.0,270000.0,270000.0,,270000.0,MONDAY,6,Y,1,,,,XAP,Approved,-155,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-155.0,-106.0,365243.0,365243.0,365243.0,0.0
1262489,2569410,239828,Cash loans,19148.985,225000.0,247275.0,,225000.0,THURSDAY,10,Y,1,,,,XNA,Refused,-1293,XNA,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,18.0,middle,Cash X-Sell: middle,,,,,,
368295,1114411,239864,Revolving loans,,0.0,0.0,,,THURSDAY,15,Y,1,,,,XAP,Canceled,-323,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1192578,1944284,239864,Cash loans,11591.37,103500.0,110331.0,,103500.0,THURSDAY,14,Y,1,,,,XNA,Approved,-325,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-295.0,35.0,365243.0,365243.0,1.0
567230,2429151,239943,Revolving loans,4500.0,337500.0,90000.0,,337500.0,TUESDAY,11,Y,1,,,,XAP,Approved,-88,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,-53.0,0.0
1411545,2539634,239943,Cash loans,47601.36,540000.0,572076.0,,540000.0,MONDAY,11,Y,1,,,,XNA,Approved,-516,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash X-Sell: high,,,,,,
496989,2619485,240011,Revolving loans,9000.0,0.0,180000.0,,,SUNDAY,15,N,0,,,,XAP,Refused,-2853,XNA,SYSTEM,,Repeater,XNA,Cards,x-sell,Country-wide,1885,Consumer electronics,0.0,XNA,Card Street,,,,,,
1191943,1748090,240011,Cash loans,31522.5,450000.0,450000.0,0.0,450000.0,FRIDAY,11,Y,1,0.0,,,XNA,Approved,-1812,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash X-Sell: high,365243.0,-1769.0,-1079.0,-1589.0,-1586.0,0.0
534584,1800545,240074,Consumer loans,6832.935,151506.0,151506.0,0.0,151506.0,SATURDAY,15,Y,1,0.0,,,XAP,Approved,-1567,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,600,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1536.0,-846.0,-876.0,-873.0,0.0
459318,1401438,240074,Revolving loans,22500.0,0.0,450000.0,,,TUESDAY,16,N,1,,,,XAP,Refused,-1368,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1509723,2023925,240080,Consumer loans,10091.205,141750.0,127575.0,14175.0,141750.0,WEDNESDAY,14,Y,1,0.1089090909090909,,,XAP,Approved,-1750,Cash through the bank,XAP,Family,New,Clothing and Accessories,POS,XNA,Stone,68,Clothing,18.0,middle,POS industry with interest,365243.0,-1717.0,-1207.0,-1207.0,-1165.0,0.0
621970,2375358,240080,Revolving loans,20250.0,0.0,405000.0,,,THURSDAY,12,Y,1,,,,XAP,Refused,-671,XNA,SCOFR,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
486169,2744120,240119,Cash loans,,0.0,0.0,,,TUESDAY,13,Y,1,,,,XNA,Canceled,-437,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1407253,2212869,240119,Cash loans,,0.0,0.0,,,FRIDAY,9,Y,1,,,,XNA,Canceled,-105,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
385288,2171397,240222,Cash loans,,0.0,0.0,,,FRIDAY,12,Y,1,,,,XNA,Canceled,-214,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
639948,2431837,240222,Revolving loans,36000.0,225000.0,720000.0,,225000.0,WEDNESDAY,11,N,1,,,,XAP,Refused,-412,XNA,HC,,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),10,XNA,0.0,XNA,Card X-Sell,,,,,,
1566903,2478174,240230,Consumer loans,3726.9,69300.0,67500.0,6750.0,69300.0,THURSDAY,15,Y,1,0.0990082644628099,,,XAP,Approved,-75,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,50,Furniture,24.0,low_normal,POS industry with interest,365243.0,-44.0,646.0,365243.0,365243.0,0.0
560243,2264934,240230,Consumer loans,8456.895,43641.0,41467.5,4500.0,43641.0,THURSDAY,7,Y,1,0.1066168290837894,,,XAP,Approved,-54,XNA,XAP,,Repeater,Mobile,POS,XNA,Regional / Local,6,Connectivity,6.0,high,POS mobile with interest,365243.0,-6.0,144.0,365243.0,365243.0,0.0
231496,1200801,240298,Revolving loans,5625.0,0.0,67500.0,,,WEDNESDAY,14,N,1,,,,XAP,Refused,-2906,XNA,HC,,New,XNA,Cards,x-sell,Country-wide,41,Connectivity,0.0,XNA,Card Street,,,,,,
1083009,1865512,240298,Cash loans,22462.2,315000.0,349096.5,,315000.0,SATURDAY,14,Y,1,,,,XNA,Approved,-922,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Country-wide,38,Connectivity,24.0,middle,Cash X-Sell: middle,365243.0,-892.0,-202.0,-202.0,-200.0,1.0
1057576,1253747,240449,Revolving loans,11250.0,0.0,225000.0,,,FRIDAY,16,Y,1,,,,XAP,Refused,-410,XNA,HC,,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),4,XNA,0.0,XNA,Card X-Sell,,,,,,
1151442,1889670,240449,Cash loans,20933.685,180000.0,203017.5,,180000.0,FRIDAY,16,Y,1,,,,XNA,Approved,-410,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-380.0,-50.0,-50.0,-44.0,1.0
234587,1559934,240462,Consumer loans,10361.25,102334.5,113139.0,0.0,102334.5,SATURDAY,12,Y,1,0.0,,,XAP,Approved,-391,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Stone,300,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-360.0,-30.0,-60.0,-54.0,0.0
983588,1495062,240462,Revolving loans,11250.0,225000.0,225000.0,,225000.0,WEDNESDAY,13,Y,1,,,,XAP,Refused,-562,XNA,HC,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
1402020,2258999,240545,Cash loans,8948.43,139500.0,157914.0,,139500.0,SATURDAY,13,Y,1,,,,XNA,Approved,-303,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-273.0,417.0,365243.0,365243.0,1.0
230935,1014627,240545,Cash loans,,0.0,0.0,,,WEDNESDAY,17,Y,1,,,,XNA,Canceled,-75,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1085729,2281477,240711,Consumer loans,5411.52,21105.0,18994.5,2110.5,21105.0,SATURDAY,16,Y,1,0.1089090909090909,,,XAP,Refused,-2581,Cash through the bank,SCO,Family,Repeater,XNA,POS,XNA,Country-wide,25,Connectivity,4.0,high,POS mobile with interest,,,,,,
516442,2436897,240711,Cash loans,43849.44,1309500.0,1499638.5,,1309500.0,SATURDAY,12,Y,1,,,,XNA,Approved,-236,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,365243.0,-206.0,1564.0,365243.0,365243.0,1.0
736307,1902316,240718,Revolving loans,22500.0,0.0,495000.0,,,TUESDAY,11,N,0,,,,XAP,Refused,-456,XNA,HC,,Repeater,XNA,Cards,x-sell,Stone,150,Consumer electronics,0.0,XNA,Card X-Sell,,,,,,
735448,2665232,240718,Consumer loans,4066.11,26730.0,24480.0,2250.0,26730.0,THURSDAY,10,Y,1,0.0916743189470462,,,XAP,Approved,-1441,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,30,Connectivity,8.0,high,POS mobile with interest,365243.0,-1405.0,-1195.0,-1195.0,-1193.0,0.0
964367,1778328,240737,Consumer loans,6161.265,30465.0,30366.0,1530.0,30465.0,SUNDAY,11,Y,1,0.0522419454135029,,,XAP,Approved,-1376,Cash through the bank,XAP,,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,30,Connectivity,6.0,high,POS mobile with interest,365243.0,-1341.0,-1191.0,-1191.0,-1187.0,0.0
874396,2560526,240737,Revolving loans,6750.0,0.0,180000.0,,,WEDNESDAY,13,N,0,,,,XAP,Refused,-2234,XNA,LIMIT,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
32535,2528550,240818,Revolving loans,2250.0,0.0,45000.0,,,MONDAY,16,N,0,,,,XAP,Refused,-2395,XNA,VERIF,,Repeater,XNA,Cards,x-sell,Contact center,0,XNA,0.0,XNA,Card X-Sell,,,,,,
29001,2290898,240818,Cash loans,16691.94,180000.0,239242.5,,180000.0,THURSDAY,12,Y,1,,,,XNA,Approved,-474,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash X-Sell: high,365243.0,-444.0,246.0,-84.0,-79.0,1.0
1496262,1365407,240930,Consumer loans,4174.695,83650.5,89586.0,8869.5,83650.5,FRIDAY,7,Y,1,0.0981122620694813,,,XAP,Approved,-2855,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,1539,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-2824.0,-2134.0,-2134.0,-2125.0,1.0
535593,2424596,240930,Consumer loans,25387.47,255150.0,271989.0,0.0,255150.0,SATURDAY,13,Y,1,0.0,,,XAP,Approved,-1027,Cash through the bank,XAP,"Spouse, partner",Repeater,Clothing and Accessories,POS,XNA,Regional / Local,15,Clothing,12.0,low_normal,POS industry with interest,365243.0,-996.0,-666.0,-996.0,-991.0,0.0
667707,2302628,240939,Cash loans,,0.0,0.0,,,SATURDAY,11,Y,1,,,,XNA,Canceled,-9,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1111712,2357251,240939,Consumer loans,16476.93,193837.5,174451.5,19386.0,193837.5,THURSDAY,17,Y,1,0.1089217327072231,,,XAP,Approved,-781,Cash through the bank,XAP,Unaccompanied,Repeater,Medical Supplies,POS,XNA,Stone,200,Industry,12.0,low_normal,POS industry with interest,365243.0,-749.0,-419.0,-419.0,-407.0,0.0
310766,1207478,240989,Consumer loans,14786.55,116955.0,118768.5,11695.5,116955.0,TUESDAY,10,Y,1,0.097632011338551,,,XAP,Approved,-1455,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,87,Consumer electronics,10.0,middle,POS household with interest,365243.0,-1424.0,-1154.0,-1154.0,-1148.0,0.0
46010,1443067,240989,Revolving loans,22500.0,0.0,450000.0,,0.0,FRIDAY,11,Y,1,,,,XAP,Approved,-1165,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,-49.0,0.0
631274,2089055,241029,Cash loans,19281.6,450000.0,533160.0,,450000.0,WEDNESDAY,10,Y,1,,,,XNA,Refused,-226,XNA,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
285965,2842650,241029,Cash loans,32393.52,450000.0,497520.0,,450000.0,FRIDAY,20,Y,1,,,,XNA,Approved,-90,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,24.0,middle,Cash X-Sell: middle,,,,,,
81646,1204250,241083,Cash loans,,0.0,0.0,,,TUESDAY,14,Y,1,,,,XNA,Refused,-213,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
871784,2221331,241083,Cash loans,25283.25,765000.0,765000.0,,765000.0,WEDNESDAY,9,Y,1,,,,XNA,Approved,-2,XNA,XAP,Family,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
299332,2760243,241166,Cash loans,20979.0,450000.0,450000.0,,450000.0,WEDNESDAY,10,Y,1,,,,XNA,Approved,-231,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,365243.0,-201.0,1209.0,365243.0,365243.0,0.0
1514949,2042338,241166,Consumer loans,,23530.5,23530.5,0.0,23530.5,THURSDAY,17,Y,1,0.0,,,XAP,Unused offer,-867,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,40,Connectivity,,XNA,POS mobile with interest,,,,,,
430815,1283571,241463,Cash loans,38180.25,1035000.0,1155226.5,,1035000.0,WEDNESDAY,16,Y,1,,,,XNA,Approved,-1092,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,365243.0,-1062.0,348.0,-642.0,-640.0,1.0
307728,1734334,241463,Revolving loans,3375.0,0.0,135000.0,,,TUESDAY,18,N,1,,,,XAP,Refused,-2815,XNA,SYSTEM,,Repeater,XNA,Cards,x-sell,Country-wide,65,Connectivity,0.0,XNA,Card Street,,,,,,
891190,1695245,241752,Consumer loans,7258.185,128925.0,96390.0,45000.0,128925.0,WEDNESDAY,10,Y,1,0.3466234592905503,,,XAP,Approved,-1997,Non-cash from your account,XAP,Family,New,Computers,POS,XNA,Stone,65,Consumer electronics,18.0,middle,POS household with interest,365243.0,-1966.0,-1456.0,-1456.0,-1440.0,0.0
1648716,1699616,241752,Revolving loans,3375.0,0.0,135000.0,,,THURSDAY,12,N,0,,,,XAP,Refused,-1128,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
520115,1072298,241829,Revolving loans,6750.0,0.0,45000.0,,,FRIDAY,14,N,1,,,,XAP,Refused,-2249,XNA,SCO,,Repeater,XNA,Cards,x-sell,Country-wide,53,Connectivity,0.0,XNA,Card X-Sell,,,,,,
1209019,1646680,241829,Consumer loans,3409.155,31495.5,30685.5,3150.0,31495.5,SATURDAY,10,Y,1,0.1013916260624599,,,XAP,Approved,-2486,Cash through the bank,XAP,"Spouse, partner",New,Audio/Video,POS,XNA,Stone,150,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2449.0,-2179.0,-2179.0,-2177.0,1.0
246911,2083535,241944,Cash loans,16262.595,139500.0,148707.0,0.0,139500.0,MONDAY,16,Y,1,0.0,,,XNA,Approved,-2564,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,high,Cash Street: high,365243.0,-2534.0,-2204.0,-2294.0,-2292.0,1.0
1405028,2103661,241944,Revolving loans,4500.0,90000.0,90000.0,,90000.0,THURSDAY,10,Y,1,,,,XAP,Approved,-272,XNA,XAP,Unaccompanied,Refreshed,XNA,Cards,x-sell,AP+ (Cash loan),3,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
874540,2797490,242045,Cash loans,5555.43,45000.0,47970.0,0.0,45000.0,TUESDAY,11,Y,1,0.0,,,XNA,Approved,-1792,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-1762.0,-1432.0,-1432.0,-1423.0,1.0
1228372,2205061,242045,Revolving loans,45000.0,0.0,900000.0,,,FRIDAY,11,Y,1,,,,XAP,Approved,-613,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,-189.0,0.0
898428,1124168,242126,Cash loans,,0.0,0.0,,,SUNDAY,9,Y,1,,,,XNA,Canceled,-259,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
310663,2042658,242126,Revolving loans,11250.0,0.0,450000.0,,,TUESDAY,13,N,0,,,,XAP,Refused,-1216,XNA,HC,,Repeater,XNA,Cards,x-sell,Country-wide,1291,Consumer electronics,0.0,XNA,Card X-Sell,,,,,,
553243,2639300,242146,Cash loans,11120.715,135000.0,152820.0,,135000.0,THURSDAY,13,Y,1,,,,XNA,Refused,-298,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Country-wide,50,Connectivity,24.0,high,Cash X-Sell: high,,,,,,
345894,1127260,242146,Consumer loans,18717.66,101592.0,96259.5,10161.0,101592.0,THURSDAY,15,Y,1,0.1039860997389857,,,XAP,Approved,-634,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,6.0,high,POS mobile with interest,365243.0,-598.0,-448.0,-508.0,-505.0,0.0
794284,1303902,242162,Cash loans,,0.0,0.0,,,MONDAY,17,Y,1,,,,XNA,Canceled,-106,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
51606,1395967,242162,Consumer loans,3913.605,29655.0,28692.0,3150.0,29655.0,THURSDAY,8,Y,1,0.1077393494013052,,,XAP,Approved,-1930,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Stone,20,Connectivity,10.0,high,POS mobile with interest,365243.0,-1894.0,-1624.0,-1804.0,-1801.0,0.0
309610,2530890,242229,Revolving loans,3375.0,0.0,67500.0,,,SATURDAY,16,N,1,,,,XAP,Refused,-1587,XNA,HC,,Refreshed,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0.0,XNA,Card X-Sell,,,,,,
423078,1350816,242229,Consumer loans,6709.995,62955.0,43123.5,22500.0,62955.0,SUNDAY,15,Y,1,0.3734111325141974,,,XAP,Approved,-2615,Cash through the bank,XAP,Unaccompanied,Refreshed,Audio/Video,POS,XNA,Country-wide,1200,Consumer electronics,8.0,high,POS household with interest,365243.0,-2584.0,-2374.0,-2374.0,-2370.0,1.0
1365620,1263196,242233,Consumer loans,3739.05,35640.0,32040.0,3600.0,35640.0,TUESDAY,12,Y,1,0.1100091827364554,,,XAP,Approved,-2842,XNA,XAP,,New,Mobile,POS,XNA,Stone,12,Connectivity,12.0,high,POS mobile with interest,365243.0,-2775.0,-2445.0,-2475.0,-2473.0,0.0
1071075,2172488,242233,Revolving loans,5625.0,0.0,180000.0,,,TUESDAY,9,N,0,,,,XAP,Refused,-2492,XNA,XNA,,Repeater,XNA,Cards,x-sell,Country-wide,33,Connectivity,0.0,XNA,Card Street,,,,,,
1400518,2353162,242256,Cash loans,26504.19,873000.0,999760.5,,873000.0,THURSDAY,14,Y,1,,,,XNA,Approved,-405,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,60.0,low_action,Cash X-Sell: low,365243.0,-375.0,1395.0,-345.0,-339.0,1.0
1556064,2358894,242256,Revolving loans,,0.0,0.0,,,THURSDAY,14,Y,1,,,,XAP,Canceled,-405,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Card Street,,,,,,
1379653,2148513,242259,Cash loans,5546.61,67500.0,74182.5,,67500.0,SATURDAY,12,Y,1,,,,XNA,Approved,-732,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-702.0,-192.0,-432.0,-430.0,1.0
634263,2552305,242259,Revolving loans,11250.0,0.0,225000.0,,,SATURDAY,12,Y,1,,,,XAP,Approved,-732,XNA,XAP,,Refreshed,XNA,Cards,x-sell,AP+ (Cash loan),-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1085931,1113020,242283,Consumer loans,14952.375,162000.0,158310.0,16200.0,162000.0,WEDNESDAY,14,Y,1,0.1011017863003422,,,XAP,Approved,-523,Cash through the bank,XAP,,Repeater,Vehicles,POS,XNA,Stone,45,Construction,12.0,low_normal,POS industry with interest,365243.0,-487.0,-157.0,-157.0,-155.0,0.0
1057530,2200315,242283,Consumer loans,4793.625,26055.0,24687.0,2605.5,26055.0,SATURDAY,12,Y,1,0.1039709210822153,,,XAP,Approved,-611,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Regional / Local,100,Consumer electronics,6.0,middle,POS household with interest,365243.0,-580.0,-430.0,-430.0,-428.0,0.0
259584,1172583,242390,Cash loans,71957.79,315000.0,354856.5,,315000.0,THURSDAY,16,Y,1,,,,XNA,Refused,-707,Cash through the bank,HC,,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,high,Cash X-Sell: high,,,,,,
1289098,2269111,242390,Revolving loans,33750.0,675000.0,675000.0,,675000.0,THURSDAY,16,Y,1,,,,XAP,Canceled,-707,XNA,XAP,,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
1532081,1678878,242412,Cash loans,7100.1,90000.0,90000.0,,90000.0,WEDNESDAY,13,Y,1,,,,XNA,Approved,-1333,Cash through the bank,XAP,Other_B,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,,,,,,
1249229,1698924,242412,Cash loans,6229.8,135000.0,135000.0,,135000.0,FRIDAY,14,Y,1,,,,XNA,Refused,-1086,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,,,,,,
341362,1635380,242466,Consumer loans,4952.16,42435.0,42435.0,0.0,42435.0,SUNDAY,7,Y,1,0.0,,,XAP,Approved,-2879,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Stone,17,Consumer electronics,12.0,high,POS household with interest,365243.0,-2847.0,-2517.0,-2727.0,-2613.0,0.0
1204948,2557868,242466,Revolving loans,6750.0,0.0,135000.0,,,WEDNESDAY,12,Y,1,,,,XAP,Approved,-2568,XNA,XAP,,Repeater,XNA,Cards,x-sell,Stone,168,Consumer electronics,0.0,XNA,Card Street,-2566.0,-2526.0,365243.0,-365.0,365243.0,1.0
1620939,1048002,242470,Revolving loans,9000.0,0.0,157500.0,,,SATURDAY,11,N,1,,,,XAP,Refused,-2476,XNA,XNA,,Repeater,XNA,Cards,x-sell,Country-wide,5,Connectivity,0.0,XNA,Card Street,,,,,,
88752,2140710,242470,Revolving loans,9000.0,0.0,135000.0,,,WEDNESDAY,15,Y,1,,,,XAP,Approved,-2395,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,5,Connectivity,0.0,XNA,Card Street,-2390.0,-2346.0,365243.0,-824.0,365243.0,0.0
1565840,2489213,242730,Cash loans,19609.065,135000.0,165226.5,,135000.0,SATURDAY,8,Y,1,,,,XNA,Refused,-600,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),10,XNA,12.0,high,Cash X-Sell: high,,,,,,
